Name	Compound	Data.File	Acq..Date.Time	Pos.	Type	Vol.	Level	FWHM	Area	RT	SN_ratio	Calculated_Concentration	Time	Concentration_volumn_adjust	LOD	Area_mean	Max_Area	Within_detection	Factor	Calculated_concentration_reNorm	Factor_pqn	Calculated_concentration_reNorm_pqn
Blasche-S3_P3-D9	Glycine	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.039	1642	1.919	151.28	60.9089	106	304.5445	0.16	24.3333333333333	2570.66666666667	Yes	1.00362015148258	303.445979587115	1.06305516096296	286.480430351451
Blasche-S3_P3-D9	Pyridoxal	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.083	611	0.428	4.04	0.0014	106	0.007	0.16	63937	3253749.33333333	Lower	1.00362015148258	0.00697475034719001	1.06305516096296	0.00658479470967348
Blasche-S3_P3-D9	Tryptophan	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.051	61459	1.281	16646.73	5.8115	106	29.0575	0.16	1417.33333333333	831942	Yes	1.00362015148258	28.9526868876391	1.06305516096296	27.3339531823339
Blasche-S3_P3-D9	Glutamic acid	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.035	31004	2.02	7089.18	38.2254	106	191.127	0.16	284.333333333333	80132	Yes	1.00362015148258	190.437587086769	1.06305516096296	179.790294067966
Blasche-S3_P3-D9	Tyrosine	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.042	5206	1.597	705.67	1.4853	106	7.4265	0.064	258	151604	Yes	1.00362015148258	7.39971192191523	1.06305516096296	6.9859968444843
Blasche-S3_P3-D9	Asparagine	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.037	3538	2.052	968.95	11.9182	106	59.591	0.16	27.3333333333333	29612	Yes	1.00362015148258	59.3760497056286	1.06305516096296	56.0563573634503
Blasche-S3_P3-D9	Threonine	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.041	21767	1.881	1161.43	11.7122	106	58.561	0.16	324	167510	Yes	1.00362015148258	58.3497650116849	1.06305516096296	55.0874518561698
Blasche-S3_P3-D9	Alanine	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.038	117611	1.804	3387.22	115.1929	106	575.9645	0.16	951	105926	Upper	1.00362015148258	573.886942334874	1.06305516096296	541.801141794247
Blasche-S3_P3-D9	Serine	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.038	10802	2.027	163.94	16.4134	106	82.067	0.16	149.333333333333	56241.6666666667	Yes	1.00362015148258	81.7709766775489	1.06305516096296	77.1991924912534
Blasche-S3_P3-D9	Valine	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.042	279503	1.505	412.96	60.8478	106	304.239	0.16	2533.33333333333	417411	Yes	1.00362015148258	303.141581554106	1.06305516096296	286.193051096621
Blasche-S3_P3-D9	Arginine	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.059	209041	2.327	9193.7	185.0268	106	925.134	0.16	2433	150733	Upper	1.00362015148258	921.796955385326	1.06305516096296	870.259638419867
Blasche-S3_P3-D9	Lysine	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.036	210322	2.361	400.74	109.4937	106	547.4685	0.16	1370	198000	Upper	1.00362015148258	545.493730064371	1.06305516096296	514.995383216125
Blasche-S3_P3-D9	Pyridoxine	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.056	1853	0.533	100.23	0.003	106	0.015	0.16	103557.666666667	5421523.66666667	Lower	1.00362015148258	0.0149458936011214	1.06305516096296	0.0141102743778717
Blasche-S3_P3-D9	Nicotinic Acid	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.04	5563	0.419	45.65	0.0904	106	0.452	0.16	9843	1128558	Lower	1.00362015148258	0.450369593847126	1.06305516096296	0.425189601253202
Blasche-S3_P3-D9	Pyridoxamine	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.056	470	1.827	32.87	9e-04	106	0.0045	0.16	59651.6666666667	5190994	Lower	1.00362015148258	0.00448376808033643	1.06305516096296	0.00423308231336152
Blasche-S3_P3-D9	Methionine	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.048	14476	1.43	43.97	11.5038	106	57.519	0.16	354.333333333333	55165.6666666667	Yes	1.00362015148258	57.3115236028603	1.06305516096296	54.107258129387
Blasche-S3_P3-D9	Histidine	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.043	60968	2.301	377.09	7.1298	106	35.649	0.8	3225	427967.333333333	Yes	1.00362015148258	35.5204107324252	1.06305516096296	33.53447808645
Blasche-S3_P3-D9	Aspartic acid	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.064	6455	2.172	165.48	23.0336	106	115.168	0.16	58	27590.3333333333	Yes	1.00362015148258	114.752578283597	1.06305516096296	108.336805303382
Blasche-S3_P3-D9	Kynurenine	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.055	523	1.312	57.39	0.0665	106	0.3325	0.16	1008.33333333333	716755.333333333	Lower	1.00362015148258	0.331300641491525	1.06305516096296	0.31277774870949
Blasche-S3_P3-D9	Glutamine	Blasche-S3_P3-D9.d	11/7/23 23:11	P3-D9	Sample	0.2	0	0.039	928	2.01	2.15	0.9495	106	4.7475	0.16	152.666666666667	116342.333333333	Yes	1.00362015148258	4.73037532475494	1.06305516096296	4.46590184059641
Blasche-S3_P3-E1	Tyrosine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.04	4345	1.597	30.62	1.244	116	6.22	0.064	258	151604	Yes	1.00819335609214	6.16945148707325	0.980540071826833	6.34344294406203
Blasche-S3_P3-E1	Aspartic acid	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.074	5714	2.172	70.14	20.3741	116	101.8705	0.16	58	27590.3333333333	Yes	1.00819335609214	101.042621818954	0.980540071826833	103.8922354394
Blasche-S3_P3-E1	Tryptophan	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.051	56588	1.281	385.72	5.3497	116	26.7485	0.16	1417.33333333333	831942	Yes	1.00819335609214	26.5311210774886	0.980540071826833	27.2793542747979
Blasche-S3_P3-E1	Leucine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.056	699795	1.194	30265.99	61.4692	116	307.346	0.16	4180.66666666667	1064541.66666667	Yes	1.00819335609214	304.848269573314	0.980540071826833	313.445629434998
Blasche-S3_P3-E1	Pyridoxamine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.061	1151	1.822	12.68	0.0024	116	0.012	0.16	59651.6666666667	5190994	Lower	1.00819335609214	0.011902478753196	0.980540071826833	0.0122381535898303
Blasche-S3_P3-E1	Arginine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.058	183850	2.327	514.3	145.0929	116	725.4645	0.16	2433	150733	Upper	1.00819335609214	719.568816453996	0.980540071826833	739.862164580786
Blasche-S3_P3-E1	Nicotinic Acid	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.039	4196	0.419	67.82	0.0667	116	0.3335	0.16	9843	1128558	Lower	1.00819335609214	0.330789722015905	0.980540071826833	0.340118685184033
Blasche-S3_P3-E1	Citrulline	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.037	639	2.087	7.92	0.3727	116	1.8635	0.16	313.666666666667	398619.333333333	Yes	1.00819335609214	1.84835576304839	0.980540071826833	1.90048326788739
Blasche-S3_P3-E1	Ornithine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.04	6199	2.383	1279.64	1.8053	116	9.0265	0.16	361	134187.333333333	Yes	1.00819335609214	8.95314370547696	0.980540071826833	9.20564111488359
Blasche-S3_P3-E1	AABA	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.041	5900	1.662	57.84	1.3105	116	6.5525	0.16	833	442076.333333333	Yes	1.00819335609214	6.49924933585972	0.980540071826833	6.68254178311358
Blasche-S3_P3-E1	Proline	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.082	42767	2.324	2736.23	10.161	116	50.805	0.8	2227	186747.333333333	Yes	1.00819335609214	50.3921194213435	0.980540071826833	51.813282760944
Blasche-S3_P3-E1	GABA	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.038	1496	2.147	26.55	0.7696	116	3.848	0.16	465.333333333333	29886.6666666667	Yes	1.00819335609214	3.81672818685818	0.980540071826833	3.92436791780558
Blasche-S3_P3-E1	Phenylalanine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.056	179620	1.203	2117.8	23.0625	116	115.3125	0.16	1648.33333333333	642319.333333333	Yes	1.00819335609214	114.375381768993	0.980540071826833	117.601007152275
Blasche-S3_P3-E1	Glutamine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.035	816	2.01	12.67	0.8545	116	4.2725	0.16	152.666666666667	116342.333333333	Yes	1.00819335609214	4.23777837275249	0.980540071826833	4.35729260104582
Blasche-S3_P3-E1	Cadaverine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.039	64193	2.148	439.15	0.8413	116	4.2065	0.16	17316	1409136	Yes	1.00819335609214	4.17231473960991	0.980540071826833	4.28998275630176
Blasche-S3_P3-E1	Asparagine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.037	2286	2.052	219.52	8.1479	116	40.7395	0.16	27.3333333333333	29612	Yes	1.00819335609214	40.4084194304857	0.980540071826833	41.5480215144076
Blasche-S3_P3-E1	Lysine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.036	155029	2.361	379.09	68.3374	116	341.687	0.16	1370	198000	Yes	1.00819335609214	338.910188145273	0.980540071826833	348.468165470695
Blasche-S3_P3-E1	Isoleucine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.064	355016	1.289	980.33	22.7148	116	113.574	0.16	3871.66666666667	1031824.33333333	Yes	1.00819335609214	112.651010159623	0.980540071826833	115.828004650949
Blasche-S3_P3-E1	Glycine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.039	1518	1.919	178.72	55.7286	116	278.643	0.16	24.3333333333333	2570.66666666667	Yes	1.00819335609214	276.378532268899	0.980540071826833	284.172985894257
Blasche-S3_P3-E1	Threonine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.04	17954	1.881	918.83	9.6272	116	48.136	0.16	324	167510	Yes	1.00819335609214	47.7448097719868	0.980540071826833	49.0913134333392
Blasche-S3_P3-E1	Kynurenine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.05	442	1.307	69.78	0.055	116	0.275	0.16	1008.33333333333	716755.333333333	Lower	1.00819335609214	0.272765138094075	0.980540071826833	0.280457686433611
Blasche-S3_P3-E1	Glutamic acid	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.034	25654	2.025	538.74	31.575	116	157.875	0.16	284.333333333333	80132	Yes	1.00819335609214	156.591986096735	0.980540071826833	161.008208166205
Blasche-S3_P3-E1	Dopamine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.047	426	0.907	23.5	0.0079	116	0.0395	0.16	9271.66666666667	3151562.33333333	Lower	1.00819335609214	0.0391789925626034	0.980540071826833	0.0402839222331913
Blasche-S3_P3-E1	Agmatine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.038	7791	2.115	61.2	0.0288	116	0.144	0.16	49151.3333333333	1493261.33333333	Lower	1.00819335609214	0.142829745038352	0.980540071826833	0.146857843077963
Blasche-S3_P3-E1	Pyridoxal	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.085	1200	0.471	188.02	0.003	116	0.015	0.16	63937	3253749.33333333	Lower	1.00819335609214	0.014878098441495	0.980540071826833	0.0152976919872879
Blasche-S3_P3-E1	Alanine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.038	112382	1.804	1449.47	108.8495	116	544.2475	0.16	951	105926	Upper	1.00819335609214	539.824525435836	0.980540071826833	555.048707990096
Blasche-S3_P3-E1	Valine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.042	280649	1.505	4165.99	61.1605	116	305.8025	0.16	2533.33333333333	417411	Yes	1.00819335609214	303.317313243685	0.980540071826833	311.871496929506
Blasche-S3_P3-E1	Homoserine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.036	293	1.908	2.87	0.7377	116	3.6885	0.16	74.3333333333333	35731	Yes	1.00819335609214	3.65852440676362	0.980540071826833	3.76170245967408
Blasche-S3_P3-E1	Serine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.037	11319	2.027	91.44	17.2759	116	86.3795	0.16	149.333333333333	56241.6666666667	Yes	1.00819335609214	85.6775136218077	0.980540071826833	88.0937990010621
Blasche-S3_P3-E1	Histidine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.042	42180	2.301	646.7	4.7342	116	23.671	0.8	3225	427967.333333333	Yes	1.00819335609214	23.4786312139085	0.980540071826833	24.1407778020727
Blasche-S3_P3-E1	Methionine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.048	15294	1.43	76.22	12.2625	116	61.3125	0.16	354.333333333333	55165.6666666667	Yes	1.00819335609214	60.8142273796107	0.980540071826833	62.5293159980391
Blasche-S3_P3-E1	Pyridoxine	Blasche-S3_P3-E1.d	11/7/23 23:51	P3-E1	Sample	0.2	0	0.057	349	0.533	41.27	3e-04	116	0.0015	0.16	103557.666666667	5421523.66666667	Lower	1.00819335609214	0.0014878098441495	0.980540071826833	0.00152976919872878
Blasche-S3_P3-E10	Glycine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.037	1701	1.919	842.54	63.3776	6	316.888	0.16	24.3333333333333	2570.66666666667	Yes	1.01247577890571	312.98328967681	1.01732079057735	311.492700173913
Blasche-S3_P3-E10	Pyridoxine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.055	108	0.528	4.68	0	6	0	0.16	103557.666666667	5421523.66666667	Lower	1.01247577890571	0	1.01732079057735	0
Blasche-S3_P3-E10	Phenylalanine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.053	199050	1.203	1471.24	25.9583	6	129.7915	0.16	1648.33333333333	642319.333333333	Yes	1.01247577890571	128.192202425108	1.01732079057735	127.581684363631
Blasche-S3_P3-E10	Valine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.04	306939	1.505	412.71	68.4183	6	342.0915	0.16	2533.33333333333	417411	Yes	1.01247577890571	337.876230846465	1.01732079057735	336.267088187449
Blasche-S3_P3-E10	Ornithine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.039	6984	2.383	71.29	2.038	6	10.19	0.16	361	134187.333333333	Yes	1.01247577890571	10.0644382930458	1.01732079057735	10.0165061938987
Blasche-S3_P3-E10	Nicotinic Acid	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.037	3882	0.419	265.98	0.0613	6	0.3065	0.16	9843	1128558	Lower	1.01247577890571	0.302723291150004	1.01732079057735	0.301281565105982
Blasche-S3_P3-E10	GABA	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.037	1583	2.153	19.94	0.8234	6	4.117	0.16	465.333333333333	29886.6666666667	Yes	1.01247577890571	4.06627011309809	1.01732079057735	4.04690441612179
Blasche-S3_P3-E10	Dopamine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.045	158	0.907	1.64	0.0023	6	0.0115	0.16	9271.66666666667	3151562.33333333	Lower	1.01247577890571	0.0113582964053019	1.01732079057735	0.0113042022796698
Blasche-S3_P3-E10	Glutamic acid	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.034	29899	2.02	3658.86	36.8518	6	184.259	0.16	284.333333333333	80132	Yes	1.01247577890571	181.988551073437	1.01732079057735	181.121826769537
Blasche-S3_P3-E10	Pyridoxal	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.072	1228	0.471	83.27	0.0031	6	0.0155	0.16	63937	3253749.33333333	Lower	1.01247577890571	0.0153090081984504	1.01732079057735	0.0152360987247723
Blasche-S3_P3-E10	Citrulline	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.032	574	2.087	59.74	0.3324	6	1.662	0.16	313.666666666667	398619.333333333	Yes	1.01247577890571	1.6415207500532	1.01732079057735	1.6337029729401
Blasche-S3_P3-E10	Asparagine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.036	2190	2.052	98.03	7.8501	6	39.2505	0.16	27.3333333333333	29612	Yes	1.01247577890571	38.7668533092438	1.01732079057735	38.5822253546243
Blasche-S3_P3-E10	Pyridoxamine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.075	1213	1.822	1.09	0.0026	6	0.013	0.16	59651.6666666667	5190994	Lower	1.01247577890571	0.0128398133277326	1.01732079057735	0.0127786634465832
Blasche-S3_P3-E10	Isoleucine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.052	364445	1.289	244.28	23.5563	6	117.7815	0.16	3871.66666666667	1031824.33333333	Yes	1.01247577890571	116.33019026618	1.01732079057735	115.776165287211
Blasche-S3_P3-E10	Glutamine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.038	1491	2.015	28.78	1.3979	6	6.9895	0.16	152.666666666667	116342.333333333	Yes	1.01247577890571	6.90337501955285	1.01732079057735	6.87049755076105
Blasche-S3_P3-E10	Arginine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.058	183427	2.327	404.73	144.4615	6	722.3075	0.16	2433	150733	Upper	1.01247577890571	713.407189632402	1.01732079057735	710.009572880225
Blasche-S3_P3-E10	Tryptophan	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.048	64434	1.287	7677.75	6.0934	6	30.467	0.16	1417.33333333333	831942	Yes	1.01247577890571	30.0915840504638	1.01732079057735	29.9482722482348
Blasche-S3_P3-E10	Alanine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.037	115481	1.804	916.45	112.6003	6	563.0015	0.16	951	105926	Upper	1.01247577890571	556.064166402573	1.01732079057735	553.415899109349
Blasche-S3_P3-E10	Tyrosine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.04	4801	1.597	469.46	1.3718	6	6.859	0.064	258	151604	Yes	1.01247577890571	6.77448304730138	1.01732079057735	6.74221942923958
Blasche-S3_P3-E10	Histidine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.038	46892	2.301	376.52	5.3256	6	26.628	0.8	3225	427967.333333333	Yes	1.01247577890571	26.2998884069895	1.01732079057735	26.1746346350476
Blasche-S3_P3-E10	Methionine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.045	16250	1.43	2395.32	13.1581	6	65.7905	0.16	354.333333333333	55165.6666666667	Yes	1.01247577890571	64.979826056784	1.01732079057735	64.6703582678796
Blasche-S3_P3-E10	Kynurenine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.042	364	1.307	222.89	0.0439	6	0.2195	0.16	1008.33333333333	716755.333333333	Lower	1.01247577890571	0.216795309649024	1.01732079057735	0.215762817425002
Blasche-S3_P3-E10	AABA	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.04	6482	1.662	65.63	1.4403	6	7.2015	0.16	833	442076.333333333	Yes	1.01247577890571	7.11276274458972	1.01732079057735	7.07888806235148
Blasche-S3_P3-E10	Homoserine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.033	229	1.908	6.65	0.5734	6	2.867	0.16	74.3333333333333	35731	Yes	1.01247577890571	2.83167267773918	1.01732079057735	2.81818677702724
Blasche-S3_P3-E10	Cadaverine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.037	61205	2.148	386.48	0.7955	6	3.9775	0.16	17316	1409136	Yes	1.01247577890571	3.92848903931204	1.01732079057735	3.90977952759884
Blasche-S3_P3-E10	Serine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.036	11551	2.022	400.99	17.6656	6	88.328	0.16	149.333333333333	56241.6666666667	Yes	1.01247577890571	87.2396178163051	1.01732079057735	86.8241373007542
Blasche-S3_P3-E10	Lysine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.035	159025	2.355	8	71.0787	6	355.3935	0.16	1370	198000	Yes	1.01247577890571	351.01432291458	1.01732079057735	349.342609815637
Blasche-S3_P3-E10	Agmatine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.037	6932	2.115	39.52	0.0255	6	0.1275	0.16	49151.3333333333	1493261.33333333	Lower	1.01247577890571	0.125928938406608	1.01732079057735	0.125329199187643
Blasche-S3_P3-E10	Threonine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.039	20149	1.881	736.55	10.8263	6	54.1315	0.16	324	167510	Yes	1.01247577890571	53.4644888577044	1.01732079057735	53.209863104517
Blasche-S3_P3-E10	Aspartic acid	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.075	5964	2.172	188.04	21.2698	6	106.349	0.16	58	27590.3333333333	Yes	1.01247577890571	105.038562122387	1.01732079057735	104.538313760052
Blasche-S3_P3-E10	Leucine	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.053	749335	1.194	107767.72	66.5862	6	332.931	0.16	4180.66666666667	1064541.66666667	Yes	1.01247577890571	328.82860700118	1.01732079057735	327.262553841108
Blasche-S3_P3-E10	Proline	Blasche-S3_P3-E10.d	11/7/23 16:25	P3-E10	Sample	0.2	0	0.08	40291	2.324	68.08	9.5675	6	47.8375	0.8	2227	186747.333333333	Yes	1.01247577890571	47.2480438511853	1.01732079057735	47.0230240481482
Blasche-S3_P3-E11	Leucine	Blasche-S3_P3-E11.d	11/7/23 19:52	P3-E11	Sample	0.2	0	0.055	727365	1.194	32089.72	64.3096	57	321.548	0.16	4180.66666666667	1064541.66666667	Yes	0.988896018722324	325.15855450146	0.984425689928784	326.635116585856
Blasche-S3_P3-E11	Cadaverine	Blasche-S3_P3-E11.d	11/7/23 19:52	P3-E11	Sample	0.2	0	0.038	63227	2.148	584.24	0.8265	57	4.1325	0.16	17316	1409136	Yes	0.988896018722324	4.1789024546173	0.984425689928784	4.19787907028204
Blasche-S3_P3-E11	Tyrosine	Blasche-S3_P3-E11.d	11/7/23 19:52	P3-E11	Sample	0.2	0	0.04	4517	1.597	277.56	1.2922	57	6.461	0.064	258	151604	Yes	0.988896018722324	6.5335483991004	0.984425689928784	6.56321758574525
Blasche-S3_P3-E11	Histidine	Blasche-S3_P3-E11.d	11/7/23 19:52	P3-E11	Sample	0.2	0	0.041	42043	2.301	776.51	4.7171	57	23.5855	0.8	3225	427967.333333333	Yes	0.988896018722324	23.8503336584093	0.984425689928784	23.9586392769842
Blasche-S3_P3-E11	Valine	Blasche-S3_P3-E11.d	11/7/23 19:52	P3-E11	Sample	0.2	0	0.041	297444	1.505	937.21	65.7781	57	328.8905	0.16	2533.33333333333	417411	Yes	0.988896018722324	332.583500968013	0.984425689928784	334.093780124524
Blasche-S3_P3-E11	GABA	Blasche-S3_P3-E11.d	11/7/23 19:52	P3-E11	Sample	0.2	0	0.038	1509	2.147	118.05	0.7771	57	3.8855	0.16	465.333333333333	29886.6666666667	Yes	0.988896018722324	3.92912897457121	0.984425689928784	3.94697135573645
Blasche-S3_P3-E11	Pyridoxine	Blasche-S3_P3-E11.d	11/7/23 19:52	P3-E11	Sample	0.2	0	0.052	72	0.533	12.61	0	57	0	0.16	103557.666666667	5421523.66666667	Lower	0.988896018722324	0	0.984425689928784	0
Blasche-S3_P3-E11	Arginine	Blasche-S3_P3-E11.d	11/7/23 19:52	P3-E11	Sample	0.2	0	0.058	188095	2.327	1143.4	151.5019	57	757.5095	0.16	2433	150733	Upper	0.988896018722324	766.015319769129	0.984425689928784	769.493835593421
Blasche-S3_P3-E11	Citrulline	Blasche-S3_P3-E11.d	11/7/23 19:52	P3-E11	Sample	0.2	0	0.039	633	2.092	24.27	0.3691	57	1.8455	0.16	313.666666666667	398619.333333333	Yes	0.988896018722324	1.86622249969661	0.984425689928784	1.87469711414531
Blasche-S3_P3-E11	Glutamine	Blasche-S3_P3-E11.d	11/7/23 19:52	P3-E11	Sample	0.2	0	0.038	1282	2.01	75.23	1.2352	57	6.176	0.16	152.666666666667	116342.333333333	Yes	0.988896018722324	6.24534822981645	0.984425689928784	6.27370868434649
Blasche-S3_P3-E11	Methionine	Blasche-S3_P3-E11.d	11/7/23 19:52	P3-E11	Sample	0.2	0	0.048	15063	1.425	83.43	12.0477	57	60.2385	0.16	354.333333333333	55165.6666666667	Yes	0.988896018722324	60.9148978856538	0.984425689928784	61.1915156382782
Blasche-S3_P3-E11	Agmatine	Blasche-S3_P3-E11.d	11/7/23 19:52	P3-E11	Sample	0.2	0	0.036	6906	2.115	463.32	0.0254	57	0.127	0.16	49151.3333333333	1493261.33333333	Lower	0.988896018722324	0.128426040347586	0.984425689928784	0.129009229746115
Blasche-S3_P3-E11	Glutamic acid	Blasche-S3_P3-E11.d	11/7/23 19:52	P3-E11	Sample	0.2	0	0.034	28468	2.02	1684.12	35.0724	57	175.362	0.16	284.333333333333	80132	Yes	0.988896018722324	177.331081003412	0.984425689928784	178.136350761718
Blasche-S3_P3-E11	Alanine	Blasche-S3_P3-E11.d	11/7/23 19:52	P3-E11	Sample	0.2	0	0.037	112378	1.804	104.34	108.844	57	544.22	0.16	951	105926	Upper	0.988896018722324	550.330863606008	0.984425689928784	552.829944979768
Blasche-S3_P3-E11	Threonine	Blasche-S3_P3-E11.d	11/7/23 19:52	P3-E11	Sample	0.2	0	0.039	18270	1.881	607.98	9.7997	57	48.9985	0.16	324	167510	Yes	0.988896018722324	49.5486877005604	0.984425689928784	49.7736908953937
